memory_system,model,model_label,scale,s,s_label,key,question_id,question_type,question_type_short,success,retrieval_calls,pass_at_b2,p_budget_exhausted,p_wrong_within_budget,api_calls,prompt_tokens,completion_tokens,total_tokens,stopped_by
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_372c3eed_abs,gpt4_372c3eed_abs,,unknown,True,1,True,False,False,1,11859,169,12028,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_385a5000,gpt4_385a5000,,unknown,False,4,False,True,False,4,19834,115,19949,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_45189cb4,gpt4_45189cb4,,unknown,False,3,False,True,False,3,23090,111,23201,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_468eb063,gpt4_468eb063,,unknown,True,1,True,False,False,1,3848,31,3879,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_468eb064,gpt4_468eb064,,unknown,True,1,True,False,False,1,3852,17,3869,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_483dd43c,gpt4_483dd43c,,unknown,True,1,True,False,False,1,6610,64,6674,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_4929293a,gpt4_4929293a,,unknown,False,1,False,False,True,1,6392,50,6442,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_4929293b,gpt4_4929293b,,unknown,True,2,True,False,False,2,12707,67,12774,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_4cd9eba1,gpt4_4cd9eba1,,unknown,True,1,True,False,False,1,7760,55,7815,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_4edbafa2,gpt4_4edbafa2,,unknown,True,1,True,False,False,1,7044,23,7067,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_4ef30696,gpt4_4ef30696,,unknown,True,3,False,True,False,3,21385,131,21516,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_4fc4f797,gpt4_4fc4f797,,unknown,False,6,False,True,False,6,43523,167,43690,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_5438fa52,gpt4_5438fa52,,unknown,True,6,False,True,False,6,49921,215,50136,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_5501fe77,gpt4_5501fe77,,unknown,True,1,True,False,False,1,10919,81,11000,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_59149c77,gpt4_59149c77,,unknown,True,1,True,False,False,1,8326,71,8397,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_59149c78,gpt4_59149c78,,unknown,False,1,False,False,True,1,8302,30,8332,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_59c863d7,gpt4_59c863d7,,unknown,True,1,True,False,False,1,16331,124,16455,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_5dcc0aab,gpt4_5dcc0aab,,unknown,True,1,True,False,False,1,10742,17,10759,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_61e13b3c,gpt4_61e13b3c,,unknown,True,1,True,False,False,1,7445,80,7525,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_65aabe59,gpt4_65aabe59,,unknown,True,1,True,False,False,1,7469,40,7509,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_68e94287,gpt4_68e94287,,unknown,True,1,True,False,False,1,6026,61,6087,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_68e94288,gpt4_68e94288,,unknown,True,1,True,False,False,1,6524,38,6562,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_6dc9b45b,gpt4_6dc9b45b,,unknown,True,1,True,False,False,1,4780,30,4810,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_6ed717ea,gpt4_6ed717ea,,unknown,False,1,False,False,True,1,7000,50,7050,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_70e84552,gpt4_70e84552,,unknown,True,1,True,False,False,1,7329,42,7371,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_70e84552_abs,gpt4_70e84552_abs,,unknown,False,1,False,False,True,1,7329,41,7370,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_731e37d7,gpt4_731e37d7,,unknown,False,1,False,False,True,1,12303,114,12417,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_74aed68e,gpt4_74aed68e,,unknown,True,3,False,True,False,3,20750,96,20846,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_76048e76,gpt4_76048e76,,unknown,True,1,True,False,False,1,5869,37,5906,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_78cf46a3,gpt4_78cf46a3,,unknown,False,1,False,False,True,1,5476,40,5516,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7a0daae1,gpt4_7a0daae1,,unknown,True,2,True,False,False,2,14733,72,14805,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7abb270c,gpt4_7abb270c,,unknown,False,1,False,False,True,1,16708,113,16821,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7bc6cf22,gpt4_7bc6cf22,,unknown,True,1,True,False,False,1,4438,53,4491,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7ca326fa,gpt4_7ca326fa,,unknown,True,4,False,True,False,4,32695,179,32874,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7ddcf75f,gpt4_7ddcf75f,,unknown,True,1,True,False,False,1,3713,34,3747,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7de946e7,gpt4_7de946e7,,unknown,True,1,True,False,False,1,5773,52,5825,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7f6b06db,gpt4_7f6b06db,,unknown,False,1,False,False,True,1,9283,58,9341,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_7fce9456,gpt4_7fce9456,,unknown,False,6,False,True,False,6,106891,175,107066,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_8279ba02,gpt4_8279ba02,,unknown,True,2,True,False,False,2,7334,44,7378,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_8279ba03,gpt4_8279ba03,,unknown,True,1,True,False,False,1,3761,18,3779,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_85da3956,gpt4_85da3956,,unknown,True,1,True,False,False,1,2439,55,2494,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_88806d6e,gpt4_88806d6e,,unknown,False,1,False,False,True,1,5427,39,5466,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_8c8961ae,gpt4_8c8961ae,,unknown,True,1,True,False,False,1,7076,39,7115,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_8e165409,gpt4_8e165409,,unknown,True,1,True,False,False,1,6669,10,6679,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_93159ced,gpt4_93159ced,,unknown,False,1,False,False,True,1,7005,26,7031,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_93159ced_abs,gpt4_93159ced_abs,,unknown,False,6,False,True,False,6,42178,152,42330,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_93f6379c,gpt4_93f6379c,,unknown,True,1,True,False,False,1,11492,47,11539,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_98f46fc6,gpt4_98f46fc6,,unknown,True,1,True,False,False,1,6416,59,6475,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_9a159967,gpt4_9a159967,,unknown,True,1,True,False,False,1,8223,98,8321,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_a1b77f9c,gpt4_a1b77f9c,,unknown,False,2,False,False,True,2,45607,74,45681,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_a2d1d1f6,gpt4_a2d1d1f6,,unknown,True,1,True,False,False,1,3473,41,3514,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_a56e767c,gpt4_a56e767c,,unknown,True,1,True,False,False,1,11063,73,11136,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_ab202e7f,gpt4_ab202e7f,,unknown,True,1,True,False,False,1,16518,74,16592,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_af6db32f,gpt4_af6db32f,,unknown,True,1,True,False,False,1,2996,34,3030,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_b0863698,gpt4_b0863698,,unknown,True,1,True,False,False,1,3110,34,3144,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_b4a80587,gpt4_b4a80587,,unknown,True,1,True,False,False,1,7227,39,7266,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_b5700ca0,gpt4_b5700ca0,,unknown,True,1,True,False,False,1,3061,22,3083,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_b5700ca9,gpt4_b5700ca9,,unknown,True,1,True,False,False,1,3076,37,3113,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_c27434e8,gpt4_c27434e8,,unknown,False,1,False,False,True,1,7036,55,7091,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_c27434e8_abs,gpt4_c27434e8_abs,,unknown,False,2,False,False,True,2,14113,121,14234,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_cd90e484,gpt4_cd90e484,,unknown,False,1,False,False,True,1,6393,30,6423,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_d12ceb0e,gpt4_d12ceb0e,,unknown,True,1,True,False,False,1,10285,226,10511,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_d31cdae3,gpt4_d31cdae3,,unknown,True,1,True,False,False,1,5890,56,5946,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_d6585ce8,gpt4_d6585ce8,,unknown,True,1,True,False,False,1,16719,159,16878,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_d6585ce9,gpt4_d6585ce9,,unknown,False,1,False,False,True,1,16935,43,16978,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_d84a3211,gpt4_d84a3211,,unknown,False,6,False,True,False,6,70748,140,70888,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_d9af6064,gpt4_d9af6064,,unknown,True,1,True,False,False,1,6782,36,6818,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_e05b82a6,gpt4_e05b82a6,,unknown,True,1,True,False,False,1,11173,207,11380,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_e061b84f,gpt4_e061b84f,,unknown,True,1,True,False,False,1,9885,65,9950,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_e061b84g,gpt4_e061b84g,,unknown,True,1,True,False,False,1,9874,26,9900,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_e072b769,gpt4_e072b769,,unknown,True,1,True,False,False,1,3046,56,3102,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_e414231e,gpt4_e414231e,,unknown,True,1,True,False,False,1,6655,62,6717,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_e414231f,gpt4_e414231f,,unknown,False,1,False,False,True,1,6666,27,6693,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_ec93e27f,gpt4_ec93e27f,,unknown,True,1,True,False,False,1,5327,92,5419,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_f2262a51,gpt4_f2262a51,,unknown,True,1,True,False,False,1,10090,38,10128,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_f420262c,gpt4_f420262c,,unknown,True,1,True,False,False,1,14934,85,15019,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_f420262d,gpt4_f420262d,,unknown,False,6,False,True,False,6,94301,193,94494,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_f49edff3,gpt4_f49edff3,,unknown,True,1,True,False,False,1,7664,90,7754,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_fa19884c,gpt4_fa19884c,,unknown,True,2,True,False,False,2,13141,85,13226,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_fa19884d,gpt4_fa19884d,,unknown,False,3,False,True,False,3,21777,101,21878,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_fe651585,gpt4_fe651585,,unknown,True,1,True,False,False,1,6771,37,6808,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_0,0,$s_0$,s_0:gpt4_fe651585_abs,gpt4_fe651585_abs,,unknown,False,6,False,True,False,6,40746,145,40891,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:001be529,001be529,,unknown,True,1,True,False,False,1,22154,21,22175,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:00ca467f,00ca467f,,unknown,True,1,True,False,False,1,25073,61,25134,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0100672e,0100672e,,unknown,False,1,False,False,True,1,30160,27,30187,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:01493427,01493427,,unknown,True,1,True,False,False,1,36942,26,36968,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:031748ae,031748ae,,unknown,False,4,False,True,False,4,137949,139,138088,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:031748ae_abs,031748ae_abs,,unknown,True,6,False,True,False,6,169341,172,169513,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:06878be2,06878be2,,unknown,False,2,False,False,True,2,62044,375,62419,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:06db6396,06db6396,,unknown,True,1,True,False,False,1,24011,19,24030,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:06f04340,06f04340,,unknown,False,6,False,True,False,6,179319,143,179462,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:07741c44,07741c44,,unknown,True,1,True,False,False,1,26093,26,26119,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:07741c45,07741c45,,unknown,True,1,True,False,False,1,28621,22,28643,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:078150f1,078150f1,,unknown,True,1,True,False,False,1,31017,36,31053,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:07b6f563,07b6f563,,unknown,True,2,True,False,False,2,79315,89,79404,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0862e8bf,0862e8bf,,unknown,True,1,True,False,False,1,23941,16,23957,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0862e8bf_abs,0862e8bf_abs,,unknown,True,6,False,True,False,6,284787,109,284896,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:08e075c7,08e075c7,,unknown,True,1,True,False,False,1,19674,23,19697,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:08f4fc43,08f4fc43,,unknown,True,1,True,False,False,1,27333,53,27386,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0977f2af,0977f2af,,unknown,False,6,False,True,False,6,279613,139,279752,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:099778bb,099778bb,,unknown,True,1,True,False,False,1,22630,38,22668,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:09ba9854,09ba9854,,unknown,False,1,False,False,True,1,25350,116,25466,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:09ba9854_abs,09ba9854_abs,,unknown,True,6,False,True,False,6,299700,421,300121,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:09d032c9,09d032c9,,unknown,False,1,False,False,True,1,34111,87,34198,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0a34ad58,0a34ad58,,unknown,False,1,False,False,True,1,31574,430,32004,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0a995998,0a995998,,unknown,False,5,False,True,False,5,223051,220,223271,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0bb5a684,0bb5a684,,unknown,True,5,False,True,False,5,275967,105,276072,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0bc8ad92,0bc8ad92,,unknown,False,6,False,True,False,6,294567,139,294706,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0bc8ad93,0bc8ad93,,unknown,False,1,False,False,True,1,31696,48,31744,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0db4c65d,0db4c65d,,unknown,False,6,False,True,False,6,348193,256,348449,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0ddfec37,0ddfec37,,unknown,True,1,True,False,False,1,19913,76,19989,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0ddfec37_abs,0ddfec37_abs,,unknown,True,6,False,True,False,6,175871,207,176078,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0e4e4c46,0e4e4c46,,unknown,True,1,True,False,False,1,28538,23,28561,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0e5e2d1a,0e5e2d1a,,unknown,True,1,True,False,False,1,29733,36,29769,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0ea62687,0ea62687,,unknown,False,6,False,True,False,6,346477,250,346727,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0edc2aef,0edc2aef,,unknown,False,6,False,True,False,6,308765,169,308934,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:0f05491a,0f05491a,,unknown,False,1,False,False,True,1,22340,34,22374,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:10d9b85a,10d9b85a,,unknown,False,6,False,True,False,6,413348,162,413510,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:10e09553,10e09553,,unknown,True,1,True,False,False,1,28939,40,28979,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:118b2229,118b2229,,unknown,False,6,False,True,False,6,149824,110,149934,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:1192316e,1192316e,,unknown,False,6,False,True,False,6,267865,145,268010,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:129d1232,129d1232,,unknown,False,2,False,False,True,2,65680,77,65757,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:1568498a,1568498a,,unknown,True,1,True,False,False,1,21534,29,21563,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:15745da0,15745da0,,unknown,True,1,True,False,False,1,25831,18,25849,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:15745da0_abs,15745da0_abs,,unknown,True,6,False,True,False,6,161529,110,161639,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:157a136e,157a136e,,unknown,False,6,False,True,False,6,341957,106,342063,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:16c90bf4,16c90bf4,,unknown,True,1,True,False,False,1,23161,70,23231,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:184da446,184da446,,unknown,False,1,False,False,True,1,21695,34,21729,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:18bc8abd,18bc8abd,,unknown,True,1,True,False,False,1,34892,20,34912,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:18dcd5a5,18dcd5a5,,unknown,True,1,True,False,False,1,27668,27,27695,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:1903aded,1903aded,,unknown,True,1,True,False,False,1,29080,28,29108,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:195a1a1b,195a1a1b,,unknown,False,1,False,False,True,1,21535,95,21630,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:19b5f2b3,19b5f2b3,,unknown,False,6,False,True,False,6,166079,98,166177,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:19b5f2b3_abs,19b5f2b3_abs,,unknown,True,6,False,True,False,6,151396,113,151509,budget
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:1a1907b4,1a1907b4,,unknown,False,1,False,False,True,1,35046,79,35125,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:1a8a66a6,1a8a66a6,,unknown,False,1,False,False,True,1,21187,41,21228,model
MemOS-Tree,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_1,100,$s_1$,s_1:1b9b7252,1b9b7252,,unknown,True,1,True,False,False,1,26255,34,26289,model
