row_id,model_label,qwen_model_id,dataset_name,s,family,question_type_short,success,llm_judge,f1,retrieval_calls,react_steps,context_tokens,qwen_input_price_cny_per_1m,qwen_output_price_cny_per_1m,qwen_chat_prompt_tokens,qwen_chat_completion_tokens,qwen_chat_calls,qwen_chat_cost_cny,qwen_chat_cost_usd_report,q0_corpus_rows,q0_memory_files_indexed_est,q0_embedding_chunks_est,q0_embedding_prompt_tokens_est,q0_embedding_cost_usd_est,q1_query_embedding_prompt_tokens_est,q1_query_embedding_calls_est,q1_query_embedding_cost_usd_est,embedding_cost_usd_est,embedding_model,embedding_cost_basis,judge_model,judge_prompt_tokens,judge_completion_tokens,judge_calls,judge_cost_usd,total_cost_cny_report,total_cost_usd_report,original_runner_total_cost_usd,result_path,source_root
2895,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssp/lm_29_a0066,400,longmem_ssp,SSP,0,0,,0,1,271,2.0,8.0,475,148,1,0.002134,0.00031222566863697544,401,402,6653,2524784,0.05049568,0,0,0.0,0.05049568,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1743,135,3,0.000342,0.3495993752640001,0.051149905668636975,0.000342,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2896,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssp/lm_29_a0221,400,longmem_ssp,SSP,1,1,,0,1,355,2.0,8.0,475,232,1,0.002806,0.00041054602914496397,401,402,6710,2558565,0.0511713,0,0,0.0,0.0511713,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1989,33,3,0.000318,0.35472506764,0.051899846029144964,0.000318,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2897,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssp/lm_6_a0264,400,longmem_ssp,SSP,0,0,,0,1,193,2.0,8.0,474,71,1,0.001516,0.00022180605138409314,401,402,6761,2574271,0.05148542,0,0,0.0,0.05148542,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1374,33,3,0.000226,0.354953213416,0.05193322605138409,0.000226,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2898,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssp/lm_6_a0416,400,longmem_ssp,SSP,0,0,,1,3,2549,2.0,8.0,4391,537,3,0.013078,0.0019134429683385027,401,402,6631,2505853,0.05011706,2,1,4e-08,0.0501171,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2391,231,3,0.000497,0.35901525067999995,0.0525275429683385,0.000497,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2899,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssp/lm_8_a0289,400,longmem_ssp,SSP,0,0,,0,1,178,2.0,8.0,479,51,1,0.001366,0.00019985954234213145,401,402,6322,2417401,0.048348020000000005,0,0,0.0,0.048348020000000005,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1509,25,3,0.000241,0.33346223389600005,0.04878887954234214,0.000241,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2900,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssp/lm_8_a0388,400,longmem_ssp,SSP,0,0,,0,1,256,2.0,8.0,479,129,1,0.00199,0.00029115701995669223,401,402,6342,2407895,0.048157900000000003,0,0,0.0,0.048157900000000003,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1743,33,3,0.000281,0.33306019372000006,0.048730057019956696,0.000281,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2901,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_10_a0149,400,longmem_ssu,SSU,0,0,,1,3,2326,2.0,8.0,5476,151,3,0.01216,0.0017791303330016973,401,402,6834,2585076,0.05170152,4,1,8e-08,0.0517016,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1248,262,3,0.000344,0.36788126688,0.0538247303330017,0.000344,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2902,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_10_a0476,400,longmem_ssu,SSU,0,0,,1,3,2319,2.0,8.0,5484,131,3,0.012016,0.001758061684321414,401,402,6720,2534054,0.05068108,4,1,8e-08,0.05068116,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1215,21,3,0.000195,0.35974437836800005,0.052634221684321414,0.000195,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2903,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_10_a0479,400,longmem_ssu,SSU,0,0,,1,3,2309,2.0,8.0,5478,121,3,0.011924,0.0017446011587756774,401,402,6750,2551677,0.05103354,4,1,8e-08,0.05103362,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1185,21,3,0.00019,0.362027197976,0.052968221158775676,0.00019,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2904,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_11_a0318,400,longmem_ssu,SSU,0,0,,1,2,1798,2.0,8.0,2724,126,2,0.006456,0.0009445777491660325,401,402,6321,2390077,0.047801540000000003,2,1,4e-08,0.04780158,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1353,284,3,0.000373,0.335719619384,0.04911915774916604,0.000373,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2905,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_11_a0327,400,longmem_ssu,SSU,0,0,,1,3,1953,2.0,8.0,4207,271,3,0.010582,0.0015482530578802597,401,402,6444,2437296,0.04874592,2,1,4e-08,0.04874596,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1593,233,3,0.000379,0.34634127660799996,0.05067321305788026,0.000379,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2906,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_11_a0393,400,longmem_ssu,SSU,0,0,,1,3,1362,2.0,8.0,2955,217,3,0.007646,0.001118686720898929,401,402,6412,2433181,0.048663620000000005,2,1,4e-08,0.048663660000000004,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1449,218,3,0.000348,0.34263089376800004,0.05013034672089893,0.000348,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2907,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_11_a0401,400,longmem_ssu,SSU,0,0,,1,3,2704,2.0,8.0,5975,228,3,0.013774,0.002015274770293205,401,402,6352,2398724,0.04797448,2,1,4e-08,0.04797452,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1482,211,3,0.000349,0.34405559449600004,0.0503387947702932,0.000349,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2908,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_11_a0463,400,longmem_ssu,SSU,0,0,,1,3,2623,2.0,8.0,5849,227,3,0.013514,0.0019772341546204714,401,402,6449,2436321,0.04872642,2,1,4e-08,0.04872646,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1479,206,3,0.000345,0.34890761480800003,0.05104869415462047,0.000345,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2909,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_11_a0464,400,longmem_ssu,SSU,0,0,,1,3,2673,2.0,8.0,5975,201,3,0.013558,0.0019836717972727806,401,402,6424,2430033,0.048600660000000004,2,1,4e-08,0.048600700000000004,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1395,220,3,0.000341,0.3480647311600001,0.050925371797272787,0.000341,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2910,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_12_a0009,400,longmem_ssu,SSU,0,0,,1,3,2826,2.0,8.0,6142,151,3,0.013492,0.0019740153332943175,401,402,6478,2483078,0.04966156,6,1,1.2e-07,0.04966168,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1245,233,3,0.000327,0.35515463006400005,0.05196269533329432,0.000327,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2911,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_12_a0172,400,longmem_ssu,SSU,0,0,,1,2,1974,2.0,8.0,2899,93,2,0.006542,0.0009571604143500907,401,402,6353,2425176,0.04850352,4,1,8e-08,0.0485036,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1239,246,3,0.000333,0.34033039368,0.04979376041435009,0.000333,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2912,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_12_a0196,400,longmem_ssu,SSU,0,0,,1,3,2834,2.0,8.0,6142,146,3,0.013452,0.0019681629308831274,401,402,6338,2431380,0.0486276,4,1,8e-08,0.04862768,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1239,246,3,0.000333,0.34808845566400004,0.05092884293088313,0.000333,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2913,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_13_a0425,400,longmem_ssu,SSU,0,0,,0,1,165,2.0,8.0,469,48,1,0.001322,0.00019342189968982266,401,402,6853,2592016,0.05184032,0,0,0.0,0.05184032,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1203,21,3,0.000193,0.356959335536,0.05222674189968982,0.000193,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2914,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_13_a0436,400,longmem_ssu,SSU,1,1,,1,3,2779,2.0,8.0,6096,124,3,0.013184,0.0019289518347281557,401,402,6900,2599061,0.05198122,5,1,1.0000000000000001e-07,0.051981320000000004,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1161,33,3,0.000194,0.36979187713600004,0.05410427183472816,0.000194,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2915,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_14_a0319,400,longmem_ssu,SSU,1,1,,1,3,2141,2.0,8.0,5223,123,3,0.01143,0.0016723239889974832,401,402,6332,2387429,0.04774858,4,1,8e-08,0.04774866,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1188,147,3,0.000266,0.33960059816800003,0.04968698398899748,0.000266,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2916,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_14_a0335,400,longmem_ssu,SSU,1,1,,1,3,2137,2.0,8.0,5223,121,3,0.011414,0.0016699830280330074,401,402,6577,2469358,0.049387160000000006,4,1,8e-08,0.049387240000000006,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1182,115,3,0.000246,0.3506472687520001,0.051303223028033015,0.000246,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2917,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_14_a0356,400,longmem_ssu,SSU,1,1,,1,3,2129,2.0,8.0,5225,121,3,0.011418,0.0016705682682741263,401,402,6293,2367664,0.04735328,4,1,8e-08,0.04735336,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1182,29,3,0.000195,0.336401530928,0.04921892826827412,0.000195,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2918,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_14_a0364,400,longmem_ssu,SSU,1,1,,1,3,2141,2.0,8.0,5225,123,3,0.011434,0.0016729092292386023,401,402,6460,2426963,0.04853926,4,1,8e-08,0.04853934,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1188,151,3,0.000269,0.345029242232,0.0504812492292386,0.000269,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2919,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_17_a0235,400,longmem_ssu,SSU,1,1,,1,3,2265,2.0,8.0,5466,131,3,0.01198,0.001752794522151343,401,402,6717,2552871,0.05105742,6,1,1.2e-07,0.05105754,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1203,96,3,0.000238,0.362574756792,0.05304833452215134,0.000238,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2920,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_17_a0352,400,longmem_ssu,SSU,1,1,,1,3,2263,2.0,8.0,5446,131,3,0.01194,0.0017469421197401531,401,402,6727,2559775,0.0511955,6,1,1.2e-07,0.05119562,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1203,89,3,0.000234,0.363451166776,0.05317656211974015,0.000234,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2921,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_18_a0062,400,longmem_ssu,SSU,0,0,,1,2,1070,2.0,8.0,1891,68,2,0.004326,0.0006329373207701761,401,402,6490,2458044,0.049160880000000004,3,1,6e-08,0.04916094000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1182,21,3,0.00019,0.3416298047120001,0.049983877320770184,0.00019,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2922,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_19_a0069,400,longmem_ssu,SSU,1,1,,1,3,2588,2.0,8.0,5872,168,3,0.013088,0.0019149060689413004,401,402,7034,2689569,0.05379138000000001,9,1,1.8e-07,0.05379156000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1302,204,3,0.000318,0.38291602068800007,0.056024466068941306,0.000318,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2923,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_19_a0123,400,longmem_ssu,SSU,1,1,,1,2,1918,2.0,8.0,2866,78,2,0.006356,0.0009299467431380581,401,402,6942,2668377,0.05336754,6,1,1.2e-07,0.05336766,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1218,187,3,0.000295,0.37312954856799996,0.05459260674313805,0.000295,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p6_restart_remaining249_20260425_v1
2924,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_19_a0255,400,longmem_ssu,SSU,1,1,,1,3,2584,2.0,8.0,5862,153,3,0.012948,0.0018944226605021358,401,402,6938,2653501,0.05307002,6,1,1.2e-07,0.05307014,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1281,213,3,0.00032,0.37785892887200007,0.055284562660502135,0.00032,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2925,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_1_a0326,400,longmem_ssu,SSU,0,0,,1,2,1797,2.0,8.0,2749,38,2,0.005802,0.0008488909697430795,401,402,6481,2457694,0.049153880000000004,3,1,6e-08,0.04915394000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1107,21,3,0.000179,0.342982778312,0.05018183096974309,0.000179,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2926,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_21_a0035,400,longmem_ssu,SSU,1,1,,1,4,3219,2.0,8.0,9491,193,4,0.020526,0.0030031602973020423,401,402,6706,2550800,0.051016,4,1,8e-08,0.05101608,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1215,225,3,0.000317,0.371377335184,0.05433624029730204,0.000317,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2927,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_21_a0132,400,longmem_ssu,SSU,1,1,,1,4,3222,2.0,8.0,9488,193,4,0.02052,0.003002282436940364,401,402,6646,2515792,0.05031584,4,1,8e-08,0.05031592,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1215,228,3,0.000319,0.366599551216,0.05363720243694036,0.000319,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2928,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_21_a0248,400,longmem_ssu,SSU,1,1,,1,4,2724,2.0,8.0,8983,194,4,0.019518,0.0028556797565400596,401,402,6714,2547779,0.05095558,4,1,8e-08,0.05095566,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1218,228,3,0.000319,0.369970046168,0.05413033975654006,0.000319,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2929,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_21_a0485,400,longmem_ssu,SSU,1,1,,1,3,2579,2.0,8.0,5838,144,3,0.012828,0.0018768654532685667,401,402,6696,2537803,0.05075606,4,1,8e-08,0.05075614,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1224,223,3,0.000317,0.361902697272,0.05295000545326856,0.000317,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2930,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_22_a0119,400,longmem_ssu,SSU,1,1,,1,3,1947,2.0,8.0,5000,125,3,0.011,0.001609410663077193,401,402,6633,2526120,0.0505224,5,1,1.0000000000000001e-07,0.050522500000000005,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1170,189,3,0.000289,0.35828644020000006,0.0524209106630772,0.000289,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2931,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_22_a0349,400,longmem_ssu,SSU,1,1,,1,3,1956,2.0,8.0,5002,125,3,0.011004,0.001609995903318312,401,402,6646,2524737,0.050494739999999996,5,1,1.0000000000000001e-07,0.05049484,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1170,189,3,0.000289,0.358101389632,0.05239383590331831,0.000289,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2932,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_23_a0163,400,longmem_ssu,SSU,1,1,,1,3,2011,2.0,8.0,5205,123,3,0.011394,0.0016670568268274124,401,402,6535,2502740,0.0500548,4,1,8e-08,0.05005488,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1179,33,3,0.000197,0.35485554942400005,0.05191893682682742,0.000197,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2933,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_23_a0420,400,longmem_ssu,SSU,1,1,,1,3,2011,2.0,8.0,5205,123,3,0.011394,0.0016670568268274124,401,402,6530,2489284,0.04978568,4,1,8e-08,0.04978576,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1179,29,3,0.000194,0.352995663648,0.05164681682682741,0.000194,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2934,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_23_a0471,400,longmem_ssu,SSU,1,1,,1,3,2017,2.0,8.0,5205,123,3,0.011394,0.0016670568268274124,401,402,6360,2423112,0.04846224,4,1,8e-08,0.048462319999999996,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1179,33,3,0.000197,0.343970720336,0.05032637682682741,0.000197,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2935,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_24_a0027,400,longmem_ssu,SSU,1,1,,1,3,2621,2.0,8.0,5871,119,3,0.012694,0.001857259905191081,401,402,6542,2503188,0.05006376,2,1,4e-08,0.0500638,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1146,139,3,0.000255,0.35661293423999996,0.05217605990519108,0.000255,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2936,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_24_a0294,400,longmem_ssu,SSU,1,1,,1,3,2620,2.0,8.0,5863,119,3,0.012678,0.001854918944226605,401,402,6603,2511318,0.05022636,2,1,4e-08,0.0502264,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1146,91,3,0.000226,0.35751006352000003,0.052307318944226605,0.000226,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2937,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_24_a0468,400,longmem_ssu,SSU,0,0,,1,3,1260,2.0,8.0,2824,121,3,0.006616,0.0009679873588107919,401,402,6542,2490640,0.049812800000000004,2,1,4e-08,0.049812840000000004,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1173,21,3,0.000189,0.34836857603200005,0.050969827358810796,0.000189,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2938,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_25_a0096,400,longmem_ssu,SSU,1,1,,1,3,2051,2.0,8.0,5242,136,3,0.011572,0.0016931000175572073,401,402,6615,2523022,0.05046044,10,1,2.0000000000000002e-07,0.05046064,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1206,198,3,0.0003,0.35851082227200004,0.05245374001755721,0.0003,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2939,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_25_a0158,400,longmem_ssu,SSU,1,1,,1,3,2035,2.0,8.0,5228,132,3,0.011512,0.0016843214139404224,401,402,6508,2468990,0.0493798,10,1,2.0000000000000002e-07,0.04938,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1212,139,3,0.000265,0.35082564600000005,0.05132932141394042,0.000265,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2940,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_25_a0189,400,longmem_ssu,SSU,1,1,,1,2,1821,2.0,8.0,2761,78,2,0.006146,0.0008992216304793117,401,402,6544,2482710,0.0496542,10,1,2.0000000000000002e-07,0.0496544,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1212,143,3,0.000268,0.34735561952,0.05082162163047931,0.000268,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2941,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_25_a0266,400,longmem_ssu,SSU,1,1,,1,2,1827,2.0,8.0,2761,78,2,0.006146,0.0008992216304793117,401,402,6648,2524031,0.050480620000000004,10,1,2.0000000000000002e-07,0.05048082,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1212,139,3,0.000265,0.352983530536,0.05164504163047932,0.000265,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2942,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_25_a0381,400,longmem_ssu,SSU,1,1,,1,3,2051,2.0,8.0,5240,139,3,0.011592,0.001696026218762802,401,402,6412,2438112,0.04876224,10,1,2.0000000000000002e-07,0.04876244,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1212,198,3,0.000301,0.346930799712,0.0507594662187628,0.000301,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
2943,qwen235b,qwen3-235b-a22b-instruct-2507,s400/longmem_ssu/lm_27_a0024,400,longmem_ssu,SSU,1,1,,1,3,1024,2.0,8.0,2579,116,3,0.006086,0.000890443026862527,401,402,6623,2518066,0.05036132,2,1,4e-08,0.05036136,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1158,21,3,0.000186,0.351567096128,0.05143780302686253,0.000186,results.json,longmemeval_fixed2k_openclaw_doc_qwen235b_fidelity_otherapi_p8_restart_remaining77_20260426_v1
